date,admin2,ipc_phase,population_affected
2019-10-01,Dodola,1,
2019-10-01,Dodola Town,1,
2019-10-01,Dodota,2,
2019-10-01,Dolo Odo,3,
2019-10-01,Dolobay,3,
2019-10-01,Dorani,1,
2019-10-01,Doya Gena,1,
2019-10-01,Dubluk,2,
2019-10-01,Dubti,2,
2019-10-01,Dubti Town,1,
2019-10-01,Dugda,2,
2019-10-01,Dugda Dawa,2,
2019-10-01,Dukem,1,
2019-10-01,Dulecha,2,
2019-10-01,Dune,1,
2019-10-01,Durame Town,1,
2019-10-01,East Belesa,3,
2019-10-01,East Esite,1,
2019-10-01,East Imi,3,
2019-10-01,Ebenat,2,
2019-10-01,Eferatana Gidem,2,
2019-10-01,Ejere,1,
2019-10-01,Ejersa Lafo,1,
2019-10-01,El-Ogaden,3,
2019-10-01,Ela,1,
2019-10-01,Elale,3,
2019-10-01,Elidar,2,
2019-10-01,Elkare/Serer,3,
2019-10-01,Elwaya,2,
2019-10-01,Elwayne,3,
2019-10-01,Enarj Enawga,2,
2019-10-01,Endamehoni,2,
2019-10-01,Enderta,2,
2019-10-01,Endiguagn,1,
2019-10-01,Enebse Sarmder,2,
2019-10-01,Enemay,1,
2019-10-01,Enemorina Eaner,1,
2019-10-01,Ensaro,1,
2019-10-01,Erebti,3,
2019-10-01,Erer,2,
2019-10-01,Erob,3,
2019-10-01,Esira,1,
2019-10-01,Ewa,2,
2019-10-01,Ezha,1,
2019-10-01,Fagta Lakoma,1,
2019-10-01,Farta,1,
2019-10-01,Fedis,3,
2019-10-01,Fentale,3,
2019-10-01,Ferfer,3,
2019-10-01,Fiche Town,1,
2019-10-01,Fik,3,
2019-10-01,Filtu,3,
2019-10-01,Finote Selam Town,1,
2019-10-01,Fogera,1,
2019-10-01,Gablalu,2,
2019-10-01,Gaji,1,
2019-10-01,Galadi,3,
2019-10-01,Galhamur,3,
2019-10-01,Gambela Wildlife Reserve,1,
2019-10-01,Gambela Zuria,1,
2019-10-01,Gambella Town,1,
2019-10-01,Ganta Afeshum,3,
2019-10-01,Garbo,3,
2019-10-01,Gasera,1,
2019-10-01,Gashamo,3,
2019-10-01,Gawo Kebe,1,
2019-10-01,Gaz Gibla,3,
2019-10-01,Gazo,2,
2019-10-01,Gechi,1,
2019-10-01,Gedeb Asasa,1,
2019-10-01,Gelana,1,
2019-10-01,Gelana,3,
2019-10-01,Gelealo,2,
2019-10-01,Gembora,1,
2019-10-01,Gemechis,3,
2019-10-01,Gena Bosa,1,
2019-10-01,Gendawuha Town,1,
2019-10-01,Gende Kore,1,
2019-10-01,Gera,1,
2019-10-01,Gerar Jarso,1,
2019-10-01,Gesha,1,
2019-10-01,Geta,1,
2019-10-01,Getawa,1,
2019-10-01,Gewane,2,
2019-10-01,Geze Gofa,1,
2019-10-01,Gibe,1,
2019-10-01,Gida Ayana,1,
2019-10-01,Gidami,1,
2019-10-01,Gidan,2,
2019-10-01,Gimbi,1,
2019-10-01,Gimbi Town,1,
2019-10-01,Gimbichu,1,
2019-10-01,Gimbo,1,
2019-10-01,Ginde Beret,1,
2019-10-01,Ginir,1,
2019-10-01,Ginir Town,1,
2019-10-01,Girawa,3,
2019-10-01,Girja,1,
2019-10-01,Gishe Rabel,1,
2019-10-01,Gnangatom,3,
2019-10-01,Goba,1,
2019-10-01,Goba Koricha,3,
2019-10-01,Goba Town,1,
2019-10-01,Gobu Seyo,1,
2019-10-01,God-god,3,
2019-10-01,Gode,3,
2019-10-01,Godere,1,
2019-10-01,Godey City,1,
2019-10-01,Gog,1,
2019-10-01,Goljano,3,
2019-10-01,Golo Oda,3,
2019-10-01,Golocha,3,
2019-10-01,Gololcha Bale,2,
2019-10-01,Goma,1,
2019-10-01,Gomole,2,
2019-10-01,Goncha Siso Enebse,2,
2019-10-01,Gonder City Adm.,1,
2019-10-01,Gonder Zuria,1,
2019-10-01,Gonje,1,
2019-10-01,Gora Dola,2,
2019-10-01,Gorche,1,
2019-10-01,Goro,1,
2019-10-01,Goro Baqaqsa,3,
2019-10-01,Goro Gutu,3,
2019-10-01,Goro Muti,3,
2019-10-01,Gota-biki,2,
2019-10-01,Guagusa Shikudad,1,
2019-10-01,Guangua,1,
2019-10-01,Guba,1,
2019-10-01,Guba Lafto,2,
2019-10-01,Guchi,3,
2019-10-01,Gudetu Kondole,1,
2019-10-01,Guduru,1,
2019-10-01,Gulele,1,
2019-10-01,Gulina,2,
2019-10-01,Guliso,1,
2019-10-01,Gulomekeda,3,
2019-10-01,Gumay,1,
2019-10-01,Gumbi Bordede,3,
2019-10-01,Gumer,1,
2019-10-01,Gumi Idalo,3,
2019-10-01,Guna,1,
2019-10-01,Guna Begemider,2,
2019-10-01,Gunagado,3,
2019-10-01,Gura Damole,3,
2019-10-01,Guradamole,3,
2019-10-01,Gurafereda,1,
2019-10-01,Gursum,3,
2019-10-01,Guto Gida,1,
2019-10-01,Guzamn,1,
2019-10-01,Habro,2,
2019-10-01,Habru,2,
2019-10-01,Hadelela,2,
2019-10-01,Hadero Town,1,
2019-10-01,Hadero Tunto,2,
2019-10-01,Hadhagala,2,
2019-10-01,Hadnet,1,
2019-10-01,Hafat Issa,1,
2019-10-01,Hagere Mariam,1,
2019-10-01,Hakim,2,
2019-10-01,Halaba SP Woreda,2,
2019-10-01,Halu,1,
2019-10-01,Hambela Wamena,1,
2019-10-01,Hamer,3,
2019-10-01,Hamero,3,
2019-10-01,Hararey,3,
2019-10-01,Harawo,2,
2019-10-01,Harena Buluk,2,
2019-10-01,Hargele,3,
2019-10-01,Haro Limu,1,
2019-10-01,Haro Maya,3,
2019-10-01,Haro Walabu,3,
2019-10-01,Haromaya Town,1,
2019-10-01,Haroreys,3,
2019-10-01,Harshin,2,
2019-10-01,Haru,1,
2019-10-01,Hawa Galan,1,
2019-10-01,Hawasa Town,1,
2019-10-01,Hawassa Zuria,1,
2019-10-01,Hawelti,1,
2019-10-01,Hawi Gudina,3,
2019-10-01,Hawzen,2,
2019-10-01,Heban Arsi,2,
2019-10-01,Hidabu Abote,1,
2019-10-01,Higloley,3,
2019-10-01,Hike Town,1,
2019-10-01,Hintalo Wajirat,2,
2019-10-01,Hitosa,1,
2019-10-01,Holeta Town,1,
2019-10-01,Homa,1,
2019-10-01,Homosha,1,
2019-10-01,Horo,1,
2019-10-01,Horo Buluk,1,
2019-10-01,Horshagah,3,
2019-10-01,Hosaena Town,1,
2019-10-01,Hudet,3,
2019-10-01,Hulet Ej Enese,1,
2019-10-01,Hulla,1,
2019-10-01,Humbo,2,
2019-10-01,Hurumu,1,
2019-10-01,Ibantu,1,
2019-10-01,Ifata,1,
2019-10-01,Illu Galan,1,
2019-10-01,Ilu,1,
2019-10-01,Injibara Town,1,
2019-10-01,Inkolo Wabe,1,
2019-10-01,Itang,1,
2019-10-01,Jabi Tehnan,1,
2019-10-01,Jama,2,
2019-10-01,Janamora,2,
2019-10-01,Jarso,1,
2019-10-01,Jarso (East Hararghe),3,
2019-10-01,Jarte Jardega,1,
2019-10-01,Jawi,1,
2019-10-01,Jeju,2,
2019-10-01,Jeldessa,2,
2019-10-01,Jeldu,1,
2019-10-01,Jibat,1,
2019-10-01,Jida,1,
2019-10-01,Jigjiga City,1,
2019-10-01,Jikawo,1,
2019-10-01,Jilye Tumuga,1,
2019-10-01,Jimma Arjo,1,
2019-10-01,Jimma Genete,1,
2019-10-01,Jimma Horo,1,
2019-10-01,Jimma Rare,1,
2019-10-01,Jimma Town,1,
2019-10-01,Jinela,2,
2019-10-01,Jinka Town Admin,1,
2019-10-01,Jore,1,
2019-10-01,Kacha Bira,2,
2019-10-01,Kafta Humera,1,
2019-10-01,Kalu,2,
2019-10-01,Kamashi,3,
2019-10-01,Kazira,1,
2019-10-01,Kebena,1,
2019-10-01,Kebribayah City,1,
2019-10-01,Kebribeyah,2,
2019-10-01,Kebridehar,3,
2019-10-01,Kebridehar City,1,
2019-10-01,Kedamay Weyane,1,
2019-10-01,Kediada Gambela,2,
2019-10-01,Kelafo,3,
2019-10-01,Kelela,2,
2019-10-01,Kelete Awelallo,2,
2019-10-01,Kemba,2,
2019-10-01,Kemisie Town,1,
2019-10-01,Kercha,3,
2019-10-01,Kersa,1,
2019-10-01,Kersana Malima,1,
2019-10-01,Kewet,1,
2019-10-01,Kiltu Kara,1,
2019-10-01,Kimbibit,1,
2019-10-01,Kindo Dida,2,
2019-10-01,Kindo Koyesha,2,
2019-10-01,Kinfaz,2,
2019-10-01,Kiremu,1,
2019-10-01,Kirkos,1,
2019-10-01,Kobo Town,1,
2019-10-01,Kochere,3,
2019-10-01,Kochere Gedeb,3,
2019-10-01,Kofele,2,
2019-10-01,Kohle,3,
2019-10-01,Kokir Gedbano,1,
2019-10-01,Kokosa,2,
2019-10-01,Kola Temben,2,
2019-10-01,Kolfe - Keran,1,
2019-10-01,Kombolcha,3,
2019-10-01,Kombolcha Town,1,
2019-10-01,Konso,2,
2019-10-01,Koran/Mula,2,
2019-10-01,Kore,1,
2019-10-01,Korem Town,1,
2019-10-01,Kucha,1,
2019-10-01,Kudunbur,3,
2019-10-01,Kuha,1,
2019-10-01,Kulito Town,1,
2019-10-01,Kumbi,3,
2019-10-01,Kuni,3,
2019-10-01,Kunneba,3,
2019-10-01,Kurfa Chele,3,
2019-10-01,Kurmuk,1,
2019-10-01,Kurri,2,
2019-10-01,Kutaber,2,
2019-10-01,Kuyu,1,
2019-10-01,Laelay Adiabo,1,
2019-10-01,Laelay Maychew,1,
2019-10-01,Lagahida,3,
2019-10-01,Lalibela Town,1,
2019-10-01,Lalo Asabi,1,
2019-10-01,Lalo Kile,1,
2019-10-01,Lanfero,2,
2019-10-01,Lare,1,
2019-10-01,Lasdhankayre,3,
2019-10-01,Lasta,2,
2019-10-01,Lay Armacho,1,
2019-10-01,Lay Gayint,2,
2019-10-01,Legambo,1,
2019-10-01,Lege Hida,3,
2019-10-01,Lege tafo-Lege Dadi Town,1,
2019-10-01,Legehare,1,
2019-10-01,Legehida,2,
2019-10-01,Lehel-Yucub,3,
2019-10-01,Leka Dulecha,1,
2019-10-01,Leta Sibu,1,
2019-10-01,Liban Jawi,1,
2019-10-01,Liben,3,
2019-10-01,Liben Chukala,1,
2019-10-01,Libokemekem,1,
2019-10-01,Lideta,1,
2019-10-01,Limu,1,
2019-10-01,Limu Bilbilo,1,
2019-10-01,Limu Kosa,1,
2019-10-01,Limu Seka,1,
2019-10-01,Logiya-Semera,1,
2019-10-01,Loka Abaya,2,
2019-10-01,Lome,1,
2019-10-01,Lude Hitosa,1,
2019-10-01,Maji,1,
2019-10-01,Makuey,1,
2019-10-01,Male,2,
2019-10-01,Malga,1,
2019-10-01,Malka Jabti,1,
2019-10-01,Mana Sibu,1,
2019-10-01,Mancho,1,
2019-10-01,Mandura,1,
2019-10-01,Maokomo Special,1,
2019-10-01,Mareka,1,
2019-10-01,Mareko,3,
2019-10-01,Marsin,3,
2019-10-01,Masha,1,
2019-10-01,Masha Town,1,
2019-10-01,Maychew Town,1,
2019-10-01,Mecha,1,
2019-10-01,Meda Welabu,3,
2019-10-01,Medebay Zana,1,
2019-10-01,Megale,3,
2019-10-01,Mehal Sayint,2,
2019-10-01,Mehale Meda Town,1,
2019-10-01,Mekan Eyesuse,1,
2019-10-01,Mekane Selame,1,
2019-10-01,Mekdela,2,
2019-10-01,Meket,2,
2019-10-01,Meko,1,
2019-10-01,Melekoza,2,
2019-10-01,Melka Balo,3,
2019-10-01,Melka Soda,2,
2019-10-01,Mena,3,
2019-10-01,Mena,1,
2019-10-01,Mena Meketewa,2,
2019-10-01,Mendi Town,1,
2019-10-01,Menge,1,
2019-10-01,Mengesh,1,
2019-10-01,Menit Goldiye,1,
2019-10-01,Menit Shasha,1,
2019-10-01,Menjiwo,1,
2019-10-01,Menze Gera Midir,2,
2019-10-01,Menze Keya Gabriel,2,
2019-10-01,Menze Lalo Midir,2,
2019-10-01,Menze Mama Midir,2,
2019-10-01,Merawi Town,1,
2019-10-01,Mereb Leke,3,
2019-10-01,Merhabete,1,
2019-10-01,Mersa Town,1,
2019-10-01,Merti,3,
2019-10-01,Mesela,2,
2019-10-01,Meskan,3,
2019-10-01,Meta,3,
2019-10-01,Meta Robi,1,
2019-10-01,Meta Walkite,1,
2019-10-01,Metehara Town,1,
2019-10-01,Metema,1,
2019-10-01,Metema Yohanes Town,1,
2019-10-01,Metu Town,1,
2019-10-01,Metu Zuria,1,
2019-10-01,Meyu Muleke,3,
2019-10-01,Meyumuluka,3,
2019-10-01,Michakel,1,
2019-10-01,Mida Kegn,1,
2019-10-01,Mida Woremo,1,
2019-10-01,Midhaga Tola,3,
2019-10-01,Mierab Azenet Berbere,1,
2019-10-01,Mieso,3,
2019-10-01,Miesso,3,
2019-10-01,Mile,2,
2019-10-01,Minjar Shenkora,1,
2019-10-01,Mirab Abaya,2,
2019-10-01,Mirab Armacho,1,
2019-10-01,Mirab Badowach,2,
2019-10-01,Misha,1,
2019-10-01,Misrak Azenet Berbere,1,
2019-10-01,Misrak Badawacho,2,
2019-10-01,Miyo,2,
2019-10-01,Mizan Aman Town,1,
2019-10-01,Mojan Wedera,2,
2019-10-01,Mojo Town,1,
2019-10-01,Moretna Jiru,1,
2019-10-01,Mota Town,1,
2019-10-01,Moyale,3,
2019-10-01,Mubarek,3,
2019-10-01,Muhur Na Aklil,1,
2019-10-01,Mulo,1,
2019-10-01,Munessa,1,
2019-10-01,Mustahil,3,
2019-10-01,Naeder Adet,1,
2019-10-01,Nefas Silk,1,
2019-10-01,Nefas mewicha Town,1,
2019-10-01,Negele Town,1,
2019-10-01,Nejo,1,
2019-10-01,Nejo Town,1,
2019-10-01,Nekemte Town,1,
2019-10-01,Nenesebo,2,
2019-10-01,Nole Kaba,1,
2019-10-01,Nono,1,
2019-10-01,Nono Benja,1,
2019-10-01,North Ari,2,
2019-10-01,Nunu Kumba,1,
2019-10-01,Oda Bilidigilu,1,
2019-10-01,Odo Shakiso,1,
2019-10-01,Ofa,2,
2019-10-01,Ofla,2,
2019-10-01,Omo Beyam,1,
2019-10-01,Omo Nada,1,
2019-10-01,Ouba Debretsehaye,2,
2019-10-01,Pawe,1,
2019-10-01,Police Maret,1,
2019-10-01,Qada Duma,3,
2019-10-01,Quara,1,
2019-10-01,Quarit,1,
2019-10-01,Qubi,3,
2019-10-01,Raya Azebo,2,
2019-10-01,Raya Kobo,2,
2019-10-01,Rayitu,3,
2019-10-01,Robe,1,
2019-10-01,Robe Town,1,
2019-10-01,Saba Boru,2,
2019-10-01,Sabian,1,
2019-10-01,Saesie Tsaedamba,3,
2019-10-01,Sagag,3,
2019-10-01,Saharti Samre,2,
2019-10-01,Sahila,3,
2019-10-01,Sale Nono,1,
2019-10-01,Samurobi Gele'alo,2,
2019-10-01,Sankura,2,
2019-10-01,Sasiga,1,
2019-10-01,Sawla Town,1,
2019-10-01,Sayilem,1,
2019-10-01,Sayint,2,
2019-10-01,Sayo,1,
2019-10-01,Sayo Nole,1,
2019-10-01,Sebeta Hawas,1,
2019-10-01,Sebeta Town,1,
2019-10-01,Sedae,1,
2019-10-01,Sede Muja,2,
2019-10-01,Seden Sodo,1,
2019-10-01,Sedi Chenka,1,
2019-10-01,Segen town,1,
2019-10-01,Seka Chekorsa,1,
2019-10-01,Sekela,1,
2019-10-01,Sekoru,1,
2019-10-01,Sekota,3,
2019-10-01,Sekota Town,1,
2019-10-01,Selamgo,2,
2019-10-01,Semada,2,
2019-10-01,Semen Achefer,1,
2019-10-01,Semen Bench,1,
2019-10-01,Senan,1,
2019-10-01,Sendafa Town,1,
2019-10-01,Seru,3,
2019-10-01,Setema,1,
2019-10-01,Setit Humera,1,
2019-10-01,Seweyna,3,
2019-10-01,Shabeeley,2,
2019-10-01,Shakiso Town,1,
2019-10-01,Shala,3,
2019-10-01,Shambu Town,1,
2019-10-01,Shanan Kolu,3,
2019-10-01,Shashemene Town,1,
2019-10-01,Shashemene Zuria,2,
2019-10-01,Shashogo,2,
2019-10-01,Shay Bench,1,
2019-10-01,Shebe Dino,2,
2019-10-01,Shebe Sambo,1,
2019-10-01,Shebel Bernta,1,
2019-10-01,Sheka,1,
2019-10-01,Shekosh,3,
2019-10-01,Shenkor,2,
2019-10-01,Sheraro Town,1,
2019-10-01,Sherkole,1,
2019-10-01,Shilabo,3,
2019-10-01,Shinile,2,
2019-10-01,Shinshecho Town,1,
2019-10-01,Shire,1,
2019-10-01,Shirka,1,
2019-10-01,Shoa Robit,1,
2019-10-01,Shone Town,1,
2019-10-01,Sibu Sire,1,
2019-10-01,Sigmo,1,
2019-10-01,Silti,2,
2019-10-01,Sinana,1,
2019-10-01,Siraro,3,
2019-10-01,Sire,1,
2019-10-01,Siya Debirna Wayu,1,
2019-10-01,Sodal/Sirba Abay,1,
2019-10-01,Sodo,1,
2019-10-01,Sodo Daci,1,
2019-10-01,Sodo Town,1,
2019-10-01,Sodo Zuria,2,
2019-10-01,Sofi,2,
2019-10-01,Soro,2,
2019-10-01,South Ari,2,
2019-10-01,Sude,1,
2019-10-01,Sululta,1,
2019-10-01,Sululta Town,1,
2019-10-01,Surma,1,
2019-10-01,Suro Berguda,3,
2019-10-01,Tach Armacho,1,
2019-10-01,Tach Gayint,2,
2019-10-01,Tahtay Adiyabo,1,
2019-10-01,Tahtay Koraro,1,
2019-10-01,Tahtay Mayechew,1,
2019-10-01,Takusa,1,
2019-10-01,Tanqua Abergele,3,
2019-10-01,Tarema Ber,2,
2019-10-01,Tebela Town,1,
2019-10-01,Telalak,2,
2019-10-01,Telemt,3,
2019-10-01,Teltale,2,
2019-10-01,Tembaro,2,
2019-10-01,Tena,1,
2019-10-01,Tenta,1,
2019-10-01,Tepi Town,1,
2019-10-01,Tercha Town,1,
2019-10-01,Teru,3,
2019-10-01,Thehulederie,2,
2019-10-01,Tikur Enchini,1,
2019-10-01,Tiro Afeta,1,
2019-10-01,Tiyo,1,
2019-10-01,Tocha,1,
2019-10-01,Toke Kutaye,1,
2019-10-01,Tole,1,
2019-10-01,Tsegede,1,
2019-10-01,Tselemti,3,
2019-10-01,Tula Town,1,
2019-10-01,Tuliguled,2,
2019-10-01,Tulo,1,
2019-10-01,Tulo,2,
2019-10-01,Uraga,3,
2019-10-01,Wachile,3,
2019-10-01,Wadera,2,
2019-10-01,Wadla,2,
2019-10-01,Wahil,2,
2019-10-01,Wajale City,1,
2019-10-01,Waliso,1,
2019-10-01,Wama Hagalo,1,
2019-10-01,Wangay,3,
2019-10-01,Wantawo,1,
2019-10-01,Wara Jarso,1,
2019-10-01,Warder,3,
2019-10-01,Wayu Tuka,1,
2019-10-01,Wegde,2,
2019-10-01,Wegera,2,
2019-10-01,Welkait,1,
2019-10-01,Welkite Town,1,
2019-10-01,Welmera,1,
2019-10-01,Wemberma,1,
2019-10-01,Wenago,3,
2019-10-01,Wenbera,1,
2019-10-01,Wenchi,1,
2019-10-01,Were Ilu,2,
2019-10-01,Werei Leke,2,
2019-10-01,Wereilu Town,1,
2019-10-01,West Belesa,2,
2019-10-01,West Dembiya,1,
2019-10-01,West Esite,1,
2019-10-01,West Imi,3,
2019-10-01,Wilbareg,1,
2019-10-01,Woldiya Town,1,
2019-10-01,Woliso Town,1,
2019-10-01,Wondo,2,
2019-10-01,Wondo-Genet,1,
2019-10-01,Wonosho,1,
2019-10-01,Worabe Town,1,
2019-10-01,Worebabu,2,
2019-10-01,Woreta Town,1,
2019-10-01,Wuchale,1,
2019-10-01,Wukro Town,1,
2019-10-01,Yabelo,2,
2019-10-01,Yabelo Town,1,
2019-10-01,Yahob,3,
2019-10-01,Yalo,2,
2019-10-01,Yama Logi Welel,1,
2019-10-01,Yaso,1,
2019-10-01,Yaya Gulele,1,
2019-10-01,Yayu,1,
2019-10-01,Yeka,1,
2019-10-01,Yeki,1,
2019-10-01,Yem SP Woreda,1,
2019-10-01,Yilmana Densa,1,
2019-10-01,Yirgachefe,3,
2019-10-01,Yirgachefe Town,1,
2019-10-01,Yirgalem Town Adm.,1,
2019-10-01,Yocale,3,
2019-10-01,Yubdo,1,
2019-10-01,Zala,2,
2019-10-01,Zequala,3,
2019-10-01,Zigem,1,
2019-10-01,Ziway Dugda,2,
2020-02-01,Aba 'Ala,2,
2020-02-01,Aba-korow,3,
2020-02-01,Ababo,1,
2020-02-01,Abadir,2,
2020-02-01,Abay Chomen,1,
2020-02-01,Abaya,2,
2020-02-01,Abderafi Town,1,
2020-02-01,Abe Dongoro,1,
2020-02-01,Abergele,2,
2020-02-01,Abeshege,1,
2020-02-01,Abi Adi Town,1,
2020-02-01,Abichugna Gne'a,1,
2020-02-01,Abobo,1,
2020-02-01,Aboker,2,
2020-02-01,Abuna G/Beret,1,
2020-02-01,Ada'a,1,
2020-02-01,Adaa'r,2,
2020-02-01,Adaba,1,
2020-02-01,Adadle,2,
2020-02-01,Adama,1,
2020-02-01,Adama Town,1,
2020-02-01,Adama Tulu Jido Kombolcha,2,
2020-02-01,Adda Berga,1,
2020-02-01,Addi Arekay,1,
2020-02-01,Addis Ketema,1,
2020-02-01,Adete Town,1,
2020-02-01,Adhaki,1,
2020-02-01,Adigrat Town,1,
2020-02-01,Adisezemen Town,1,
2020-02-01,Adola,2,
2020-02-01,Adola Town,1,
2020-02-01,Adwa,1,
2020-02-01,Adwa Town,1,
2020-02-01,Afambo,1,
2020-02-01,Afdem,2,
2020-02-01,Afdera,2,
2020-02-01,Afele Kola,1,
2020-02-01,Aga Wayu,1,
2020-02-01,Agalometi,2,
2020-02-01,Agarfa,1,
2020-02-01,Agaro Town,1,
2020-02-01,Aheferom,1,
2020-02-01,Akaki,1,
2020-02-01,Akaki - Kalit,1,
2020-02-01,Akobo,1,
2020-02-01,Alage,2,
2020-02-01,Alamata,1,
2020-02-01,Alamata Town,1,
2020-02-01,Albuko,1,
2020-02-01,Ale,1,
2020-02-01,Aleltu,1,
2020-02-01,Aleme Ketma,1,
2020-02-01,Aleta Wendo,2,
2020-02-01,Aleta Wondo Town,1,
2020-02-01,Alfa,1,
2020-02-01,Alge Sachi,1,
2020-02-01,Alicho Woriro,1,
2020-02-01,Alle,3,
2020-02-01,Amaro,2,
2020-02-01,Ambasel,1,
2020-02-01,Ambo Town,1,
2020-02-01,Ambo Zuria,1,
2020-02-01,Ameya,1,
2020-02-01,Amibara,1,
2020-02-01,Amigna,1,
2020-02-01,Amir Nur,2,
2020-02-01,Amuru,1,
2020-02-01,Ana Sora,1,
2020-02-01,Analemmo,2,
2020-02-01,Anchar,3,
2020-02-01,Anderacha,1,
2020-02-01,Aneded,1,
2020-02-01,Anfilo,1,
2020-02-01,Angolelana Tera,1,
2020-02-01,Angot,1,
2020-02-01,Anigacha,1,
2020-02-01,Ankasha,1,
2020-02-01,Ankober,1,
2020-02-01,Antsokiya,2,
2020-02-01,Arada,1,
2020-02-01,Ararso,2,
2020-02-01,Arba Minch Town,1,
2020-02-01,Arba Minch Zuria,3,
2020-02-01,Arbe Gonna,2,
2020-02-01,Areka Town,1,
2020-02-01,Areket Town,1,
2020-02-01,Arero,2,
2020-02-01,Argoba,1,
2020-02-01,Arguba Special,2,
2020-02-01,Aroresa,2,
2020-02-01,Arsi Negele,2,
2020-02-01,Arsi Negele Town,1,
2020-02-01,Artuma Fursi,1,
2020-02-01,Asayita,2,
2020-02-01,Aseko,2,
2020-02-01,Asela Town,1,
2020-02-01,Aseliso,2,
2020-02-01,Asgede Tsimbila,1,
2020-02-01,Assagirt,1,
2020-02-01,Assosa,1,
2020-02-01,Ataye Town,1,
2020-02-01,Atsbi Wenberta,2,
2020-02-01,Aw-bare,2,
2020-02-01,Awabel,1,
2020-02-01,Aware,2,
2020-02-01,Awash City,1,
2020-02-01,Awash Fentale,1,
2020-02-01,Aweday Town,1,
2020-02-01,Awra,2,
2020-02-01,Axum Town,1,
2020-02-01,Ayder,1,
2020-02-01,Ayehu Guwagusa,1,
2020-02-01,Ayida,2,
2020-02-01,Ayira,1,
2020-02-01,Ayisha,2,
2020-02-01,Aykel Town,1,
2020-02-01,Ayun,3,
2020-02-01,Babile,2,
2020-02-01,Babile Town,1,
2020-02-01,Babo,1,
2020-02-01,Badele Zuria,1,
2020-02-01,Bahir Dar Town,1,
2020-02-01,Bahirdar Zuria,1,
2020-02-01,Bako Tibe,1,
2020-02-01,Bambasi,1,
2020-02-01,Banja,1,
2020-02-01,Barey,2,
2020-02-01,Basketo SP Woreda,1,
2020-02-01,Baso Liben,1,
2020-02-01,Basona Worena,1,
2020-02-01,Bati,1,
2020-02-01,Bati Town,1,
2020-02-01,Bechena Town,1,
2020-02-01,Becho,1,
2020-02-01,Bedele Town,1,
2020-02-01,Bedeno,1,
2020-02-01,Bedesa,2,
2020-02-01,Begi,1,
2020-02-01,Bekoji Town,1,
2020-02-01,Bele Gesgar,1,
2020-02-01,Belojiganfo,2,
2020-02-01,Bena Tsemay,2,
2020-02-01,Bensa,2,
2020-02-01,Berahile,3,
2020-02-01,Berbere,1,
2020-02-01,Bereh,1,
2020-02-01,Berehet,1,
2020-02-01,Bero,1,
2020-02-01,Berocano,3,
2020-02-01,Beyeda,1,
2020-02-01,Bibugn,1,
2020-02-01,Bidu,3,
2020-02-01,Bila Seyo,1,
2020-02-01,Bilcil-bur,2,
2020-02-01,Bilo Nopha,1,
2020-02-01,Birbirsa Kojowa,2,
2020-02-01,Bishan Guracha,1,
2020-02-01,Bishoftu Town,1,
2020-02-01,Bita,1,
2020-02-01,Biyoawale,2,
2020-02-01,Bodaley,2,
2020-02-01,Boditi Town,1,
2020-02-01,Boji Chekorsa,1,
2020-02-01,Boji Dirmeji,1,
2020-02-01,Boke,2,
2020-02-01,Bokh,2,
2020-02-01,Bokolmayo,2,
2020-02-01,Bole,1,
2020-02-01,Boloso Bombe,2,
2020-02-01,Boloso sore,2,
2020-02-01,Bona Zuria,2,
2020-02-01,Boneya Boshe,1,
2020-02-01,Bonga Town,1,
2020-02-01,Bonke,3,
2020-02-01,Bora,1,
2020-02-01,Bore,1,
2020-02-01,Borecha,1,
2020-02-01,Boreda,3,
2020-02-01,Borena / Debresina,2,
2020-02-01,Boricha,3,
2020-02-01,Boset,1,
2020-02-01,Botor Tolay,1,
2020-02-01,Bugna,1,
2020-02-01,Bule,3,
2020-02-01,Bule Hora,2,
2020-02-01,Bule Hora Town,1,
2020-02-01,Bulen,1,
2020-02-01,Burayu,1,
2020-02-01,Bure,1,
2020-02-01,Bure Town,1,
2020-02-01,Burji,3,
2020-02-01,Burqod,2,
2020-02-01,Burqua Dhintu,2,
2020-02-01,Bursa,1,
2020-02-01,Butajira Town,1,
2020-02-01,Chagni Town,1,
2020-02-01,Charati/Weyib,2,
2020-02-01,Cheha,1,
2020-02-01,Cheliya,1,
2020-02-01,Chena,1,
2020-02-01,Chencha,2,
2020-02-01,Cheta,1,
2020-02-01,Chifra,2,
2020-02-01,Chilga,1,
2020-02-01,Chinaksen,3,
2020-02-01,Chire,1,
2020-02-01,Chiro Town,1,
2020-02-01,Chiro Zuria,1,
2020-02-01,Chole,1,
2020-02-01,Choman Guduru,1,
2020-02-01,Chora,1,
2020-02-01,Chuko,2,
2020-02-01,Chwaka,1,
2020-02-01,Cobi,1,
2020-02-01,Dabat,2,
2020-02-01,Dabat Town,1,
2020-02-01,Dabo Hana,1,
2020-02-01,Dale,2,
2020-02-01,Dale Sadi,1,
2020-02-01,Dale Wabera,1,
2020-02-01,Dalifage,2,
2020-02-01,Dalocha,2,
2020-02-01,Dalol,3,
2020-02-01,Damboya,2,
2020-02-01,Damot Gale,2,
2020-02-01,Damot Pulasa,2,
2020-02-01,Damot Sore,2,
2020-02-01,Damot Weydie,2,
2020-02-01,Danan,2,
2020-02-01,Dangila,1,
2020-02-01,Dangila Town,1,
2020-02-01,Dangura,1,
